Incident_ID,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop
A-6175000,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2313848,False,False,True,False,False,False,True,False,False,False,False,True,False
A-3700697,False,False,False,False,False,False,False,False,False,False,False,True,False
A-1659725,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4454389,False,False,True,False,False,False,False,False,False,False,False,True,False
A-5290771,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5408316,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1868585,False,False,False,False,False,False,False,False,False,True,False,False,False
A-435338,False,False,False,False,False,False,False,False,False,True,False,False,False
A-3132324,False,False,False,False,False,False,False,False,False,False,False,True,False
A-3430392,False,False,False,False,True,False,False,False,False,False,False,False,False
A-2255907,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3429064,False,False,True,False,False,False,False,False,False,False,False,True,False
A-6951807,False,False,False,False,True,False,False,False,False,False,False,False,False
A-2122449,False,False,True,False,False,False,False,False,False,False,False,True,False
A-263824,False,False,True,False,False,False,False,False,False,False,False,True,False
A-2486850,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1290446,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1843438,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2698883,False,False,False,False,False,False,False,False,False,False,False,True,False
A-2005822,False,False,False,False,False,False,False,False,False,True,False,False,False
A-6438796,False,False,False,False,False,False,False,False,False,False,False,False,False
A-7736326,False,False,False,False,True,False,False,False,False,False,False,False,False
A-3331882,False,False,False,False,False,False,False,False,False,False,False,True,False
A-4494140,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3305391,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4495069,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4748566,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2280393,False,False,False,False,False,False,False,False,False,True,False,True,False
A-5197369,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2164884,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1066229,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3874462,False,False,False,False,False,False,False,False,False,False,False,False,False
A-280748,False,False,True,False,False,False,False,False,True,False,False,True,False
A-2715684,False,False,False,False,True,False,False,False,False,False,False,False,False
A-3439240,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5141402,False,False,False,False,False,False,False,False,False,False,False,False,False
A-631929,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4641644,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5973441,False,False,False,False,False,False,False,False,False,False,False,False,False
A-7521740,False,False,False,False,False,False,False,False,False,False,False,False,False
A-332809,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1596530,False,False,False,False,False,False,False,False,False,False,False,True,False
A-7033055,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5624758,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2750919,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1805858,False,False,False,False,False,False,False,False,False,False,False,False,False
A-272486,False,False,False,False,False,False,False,False,False,False,False,True,False
A-6815412,False,False,False,False,False,False,False,False,False,False,False,False,False
A-895828,False,False,False,False,False,False,False,False,False,True,False,False,False
A-3556565,False,False,False,False,True,False,False,False,False,False,False,False,False
A-980370,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1545316,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2247163,False,False,False,False,False,False,False,False,False,False,False,True,False
A-3425460,False,False,False,False,True,False,False,False,False,False,False,False,False
A-6830250,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4038052,False,False,False,False,False,False,False,False,False,True,False,False,False
A-1230461,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2639389,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2560362,False,False,False,False,False,False,False,False,False,False,False,True,False
A-1649921,False,False,False,False,False,False,False,False,False,False,False,True,False
A-6998728,False,False,False,False,True,False,False,False,False,False,False,False,False
A-295356,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5068457,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1036205,False,False,False,False,False,False,False,False,False,False,False,False,False
A-386527,False,False,False,False,False,False,False,False,False,False,False,False,False
A-429911,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1936392,False,False,False,False,False,False,False,False,False,True,False,False,False
A-6109004,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1697338,False,False,False,False,False,False,False,False,False,False,False,True,False
A-294118,False,False,False,False,False,False,False,False,False,False,False,False,False
A-266551,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2360981,False,False,True,False,False,False,False,False,False,False,False,True,False
A-6418704,False,False,False,False,False,False,False,False,False,True,False,False,False
A-5362218,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1864760,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1441707,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3250779,False,False,False,False,False,False,False,False,False,False,False,True,False
A-5576187,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3429136,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3813843,False,False,False,False,False,False,False,False,False,False,False,True,False
A-2628974,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5418251,False,False,False,False,False,False,False,False,False,False,False,False,False
A-435388,False,False,False,False,False,False,False,False,False,False,False,False,False
A-389137,False,False,True,False,False,False,False,False,False,False,False,True,False
